layer,measurement,measurement_label,site,peak_abs_z,peak_z_ci_lower_abs,peak_timepoint,clinical_flagged_count,concordance_class,signal_score,rank_overall,rank_within_layer
microbial,K02275,cytochrome c oxidase subunit II [EC:7.1.1.9],NAC,11.409138022027532,10.652110625370419,R+1,0,ambiguous,8.521688500296335,1105,492
microbial,K04654,hydrogenase expression/formation protein HypD,ORC,11.624718927984292,10.636848507111992,R+1,0,ambiguous,8.509478805689595,1106,611
microbial,K03524,"BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]",NAC,12.287487920393351,10.636314267227501,R+1,0,ambiguous,8.509051413782002,1107,493
microbial,K07052,CAAX protease family protein,ORC,9.013199493473145,8.506435330956172,R+82,0,idiosyncratic,8.506435330956172,1108,612
microbial,K01866,tyrosyl-tRNA synthetase [EC:6.1.1.1],NAC,11.784983995400019,10.618161027312315,R+1,0,ambiguous,8.494528821849853,1109,494
microbial,K00014,shikimate dehydrogenase [EC:1.1.1.25],ORC,10.070607916787552,8.482770923175737,R+82,0,idiosyncratic,8.482770923175737,1110,613
microbial,K01649,2-isopropylmalate synthase [EC:2.3.3.13],NAC,11.678276187719941,10.591284342256808,R+1,0,ambiguous,8.473027473805447,1111,495
microbial,K11065,thioredoxin-dependent peroxiredoxin [EC:1.11.1.24],NAC,12.417939136203895,10.58877104818844,R+1,0,ambiguous,8.471016838550751,1112,496
microbial,K07478,putative ATPase,ORC,10.101626827473378,8.460285592211921,R+1,0,idiosyncratic,8.460285592211921,1113,614
microbial,K00927,phosphoglycerate kinase [EC:2.7.2.3],ORC,9.805159916943722,8.45761795290602,R+82,0,idiosyncratic,8.45761795290602,1114,615
microbial,K21664,KSHV latency-associated nuclear antigen,ORC,7.32121494391002,7.04698982419747,R+1,0,concordant,8.456387789036963,1115,616
microbial,K01372,bleomycin hydrolase [EC:3.4.22.40],ORC,8.749638908389446,8.456176983348174,R+1,0,idiosyncratic,8.456176983348174,1116,617
microbial,K02440,glycerol uptake facilitator protein,ORC,9.205653765686142,8.455975053548148,R+82,0,idiosyncratic,8.455975053548148,1117,618
microbial,K07173,S-ribosylhomocysteine lyase [EC:4.4.1.21],ORC,9.541381470803168,8.452080372801587,R+82,0,idiosyncratic,8.452080372801587,1118,619
microbial,K05992,maltogenic alpha-amylase [EC:3.2.1.133],ORC,8.905210598536538,8.439641991394753,R+1,0,idiosyncratic,8.439641991394753,1119,620
microbial,K03762,"MFS transporter, MHS family, proline/betaine transporter",NAC,11.812060921043855,10.54298550354817,R+1,0,ambiguous,8.434388402838536,1120,497
microbial,K03711,"Fur family transcriptional regulator, ferric uptake regulator",ORC,9.330403568228556,8.432095593352344,R+82,0,idiosyncratic,8.432095593352344,1121,621
microbial,K19060,"TetR/AcrR family transcriptional regulator, macrolide resistance operon repressor",NAC,8.049762319922888,7.020763147771673,R+1,0,concordant,8.424915777326007,1122,498
microbial,K07009,lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13],ORC,7.275193707053244,7.018079042676677,R+1,0,concordant,8.421694851212012,1123,622
microbial,K18474,trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:5.3.3.14],ORC,10.069898761056475,8.417827160887352,R+1,0,idiosyncratic,8.417827160887352,1124,623
microbial,K02428,XTP/dITP diphosphohydrolase [EC:3.6.1.66],ORC,10.037696337074903,8.412015664285764,R+82,0,idiosyncratic,8.412015664285764,1125,624
microbial,K02492,glutamyl-tRNA reductase [EC:1.2.1.70],ORC,8.139159472925217,7.0095004706465005,R+1,0,concordant,8.4114005647758,1126,625
microbial,K00945,CMP/dCMP kinase [EC:2.7.4.25],ORC,10.048844636108495,8.402616912799067,R+82,0,idiosyncratic,8.402616912799067,1127,626
microbial,K00124,formate dehydrogenase iron-sulfur subunit,ORC,9.461378302053504,8.399821782037979,R+1,0,idiosyncratic,8.399821782037979,1128,627
microbial,K08986,putative membrane protein,ORC,10.023261908199546,8.397575581886237,R+82,0,idiosyncratic,8.397575581886237,1129,628
microbial,K03973,phage shock protein C,ORC,9.174792140978202,8.380078006496761,R+82,0,idiosyncratic,8.380078006496761,1130,629
microbial,K00382,dihydrolipoamide dehydrogenase [EC:1.8.1.4],ORC,12.42909418909457,10.46456086002835,R+1,0,ambiguous,8.37164868802268,1131,630
microbial,K02548,"1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]",ORC,8.164272225106497,6.975906574836569,R+1,0,concordant,8.371087889803881,1132,631
microbial,K03205,type IV secretion system protein VirD4 [EC:7.4.2.8],ORC,8.674092997159933,8.369282952458407,R+82,0,idiosyncratic,8.369282952458407,1133,632
microbial,K22552,multicopper oxidase [EC:1.16.3.1],NAC,12.382286280168454,10.458365953928066,R+1,0,ambiguous,8.366692763142453,1134,499
microbial,K21401,menaquinone-9 beta-reductase [EC:1.3.99.38],NAC,11.765235240856773,10.454063806848227,R+1,0,ambiguous,8.363251045478583,1135,500
microbial,K11928,sodium/proline symporter,NAC,12.280809489634082,10.451579136283781,R+1,0,ambiguous,8.361263309027025,1136,501
microbial,K09796,periplasmic copper chaperone A,NAC,12.301118546465514,10.451006327327255,R+1,0,ambiguous,8.360805061861804,1137,502
microbial,K01921,D-alanine-D-alanine ligase [EC:6.3.2.4],ORC,9.778612183848683,8.360485446193,R+82,0,idiosyncratic,8.360485446193,1138,633
microbial,K03783,purine-nucleoside phosphorylase [EC:2.4.2.1],NAC,7.801804487933114,6.964660458490405,R+1,0,concordant,8.357592550188485,1139,503
microbial,K12294,"two-component system, LytTR family, sensor histidine kinase ComD [EC:2.7.13.3]",ORC,8.22572500740969,6.961730597663079,R+1,0,concordant,8.354076717195694,1140,634
microbial,K06178,23S rRNA pseudouridine2605 synthase [EC:5.4.99.22],ORC,9.652294868813701,8.35030214814718,R+82,0,idiosyncratic,8.35030214814718,1141,635
microbial,K01696,tryptophan synthase beta chain [EC:4.2.1.20],ORC,12.291400367994026,10.431947699634852,R+45,0,ambiguous,8.345558159707883,1142,636
microbial,K00788,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3],NAC,8.329051368991902,6.945704501750529,R+1,0,concordant,8.334845402100635,1143,504
microbial,K01803,triosephosphate isomerase (TIM) [EC:5.3.1.1],ORC,9.923589247998766,8.33456724450703,R+82,0,idiosyncratic,8.33456724450703,1144,637
microbial,K03437,"RNA methyltransferase, TrmH family",ORC,7.94907904602765,6.94478875436477,R+1,0,concordant,8.333746505237723,1145,638
microbial,K03703,excinuclease ABC subunit C,ORC,9.601872380818016,8.328755442467553,R+82,0,idiosyncratic,8.328755442467553,1146,639
microbial,K01610,phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49],ORC,7.940900388860271,6.936162863697836,R+1,0,concordant,8.323395436437403,1147,640
microbial,K02528,16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182],ORC,9.47678287600393,8.320555699577433,R+82,0,idiosyncratic,8.320555699577433,1148,641
microbial,K02340,DNA polymerase III subunit delta [EC:2.7.7.7],NAC,12.35236221228533,10.398956948250179,R+1,0,ambiguous,8.319165558600144,1149,505
microbial,K07560,D-aminoacyl-tRNA deacylase [EC:3.1.1.96],NAC,8.19462022810184,6.9284338746905165,R+1,0,concordant,8.31412064962862,1150,506
microbial,K00075,UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98],NAC,11.752059911469956,10.3922275146621,R+1,0,ambiguous,8.31378201172968,1151,507
microbial,K01876,aspartyl-tRNA synthetase [EC:6.1.1.12],NAC,12.191805064020842,10.388781606833096,R+1,0,ambiguous,8.311025285466476,1152,508
microbial,K00215,4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8],NAC,12.14344548082537,10.376197107325966,R+1,0,ambiguous,8.300957685860773,1153,509
microbial,K07133,uncharacterized protein,ORC,8.284911914467196,6.906155396635079,R+1,0,concordant,8.287386475962094,1154,642
microbial,K01243,adenosylhomocysteine nucleosidase [EC:3.2.2.9],ORC,9.838654300674866,8.258797860469357,R+82,0,idiosyncratic,8.258797860469357,1155,643
microbial,K14441,ribosomal protein S12 methylthiotransferase [EC:2.8.4.4],ORC,7.924929494068949,6.879387439272499,R+1,0,concordant,8.255264927126998,1156,644
microbial,K09812,cell division transport system ATP-binding protein,ORC,9.875928113486102,8.254200901942134,R+82,0,idiosyncratic,8.254200901942134,1157,645
microbial,K01304,pyroglutamyl-peptidase [EC:3.4.19.3],ORC,7.016965579838542,6.878169333155745,R+1,0,concordant,8.253803199786894,1158,646
microbial,K07054,uncharacterized protein,NAC,12.159503925055477,10.316310933966417,R+1,0,ambiguous,8.253048747173134,1159,510
microbial,K09999,arginine transport system permease protein,ORC,10.947843283165449,10.316053271928045,R+1,0,ambiguous,8.252842617542436,1160,647
microbial,K03602,exodeoxyribonuclease VII small subunit [EC:3.1.11.6],ORC,9.87797779699162,8.252813265700022,R+82,0,idiosyncratic,8.252813265700022,1161,648
microbial,K03695,ATP-dependent Clp protease ATP-binding subunit ClpB,ORC,7.871636297622815,6.8765127409906865,R+1,0,concordant,8.251815289188823,1162,649
microbial,K13979,alcohol dehydrogenase (NADP+) [EC:1.1.1.2],NAC,12.024242237405389,10.31315367616106,R+1,0,ambiguous,8.250522940928848,1163,511
microbial,K01079,phosphoserine phosphatase [EC:3.1.3.3],ORC,9.68138182641636,8.243236064671008,R+82,0,idiosyncratic,8.243236064671008,1164,650
microbial,K02838,ribosome recycling factor,ORC,9.740362761565944,8.241329304637015,R+82,0,idiosyncratic,8.241329304637015,1165,651
microbial,K25156,viologen exporter family transport system ATP-binding protein,ORC,9.057512182959252,8.240535626587839,R+45,0,idiosyncratic,8.240535626587839,1166,652
microbial,K18672,diadenylate cyclase [EC:2.7.7.85],NAC,11.324246965144285,10.300620083439327,R+1,0,ambiguous,8.240496066751462,1167,512
microbial,K06972,presequence protease [EC:3.4.24.-],ORC,7.935605536664042,6.866926368040874,R+1,0,concordant,8.240311641649049,1168,653
microbial,K13640,"MerR family transcriptional regulator, heat shock protein HspR",NAC,12.210222644008862,10.297391342954615,R+1,0,ambiguous,8.237913074363693,1169,513
microbial,K02338,DNA polymerase III subunit beta [EC:2.7.7.7],NAC,12.0394750809792,10.296898590862645,R+1,0,ambiguous,8.237518872690115,1170,514
microbial,K03579,ATP-dependent helicase HrpB [EC:3.6.4.13],NAC,11.519437609428772,10.288684686430352,R+1,0,ambiguous,8.230947749144283,1171,515
microbial,K01744,aspartate ammonia-lyase [EC:4.3.1.1],ORC,8.132962679800814,6.857268682571109,R+1,0,concordant,8.228722419085331,1172,654
microbial,K00655,1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51],NAC,11.015416153765019,10.282125541172222,R+1,0,ambiguous,8.225700432937778,1173,516
microbial,K01256,aminopeptidase N [EC:3.4.11.2],NAC,11.861459700768654,10.279469501689958,R+1,0,ambiguous,8.223575601351966,1174,517
microbial,K01738,cysteine synthase [EC:2.5.1.47],ORC,9.586702937826782,8.223257392497187,R+82,0,idiosyncratic,8.223257392497187,1175,655
microbial,K01972,DNA ligase (NAD+) [EC:6.5.1.2],NAC,11.69819682845716,10.27861581201202,R+1,0,ambiguous,8.222892649609618,1176,518
microbial,K19060,"TetR/AcrR family transcriptional regulator, macrolide resistance operon repressor",ORC,9.838962593340613,8.22174096838613,R+1,0,idiosyncratic,8.22174096838613,1177,656
microbial,K22522,cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-],ORC,6.971382224726775,6.847842477531969,R+1,0,concordant,8.217410973038362,1178,657
microbial,K02992,small subunit ribosomal protein S7,NAC,11.856161379504416,10.262744196849951,R+1,0,ambiguous,8.21019535747996,1179,519
microbial,K00925,acetate kinase [EC:2.7.2.1],ORC,9.756650242828742,8.20147584152638,R+82,0,idiosyncratic,8.20147584152638,1180,658
microbial,K03306,"inorganic phosphate transporter, PiT family",ORC,7.452006233259629,6.834357272969396,R+1,0,concordant,8.201228727563276,1181,659
microbial,K02568,"nitrate reductase (cytochrome), electron transfer subunit",ORC,7.048213487501081,6.832297877217922,R+1,0,concordant,8.198757452661505,1182,660
microbial,K09888,cell division protein ZapA,ORC,9.547952244031542,8.196021751650814,R+82,0,idiosyncratic,8.196021751650814,1183,661
microbial,K03570,rod shape-determining protein MreC,ORC,7.892941995304309,6.82882566340523,R+1,0,concordant,8.194590796086276,1184,662
microbial,K13038,phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5],NAC,11.402789097745192,10.235636047694271,R+1,0,ambiguous,8.188508838155418,1185,520
microbial,K09901,uncharacterized protein,ORC,12.007499123037453,10.235335192021696,R+1,0,ambiguous,8.188268153617356,1186,663
microbial,K00526,ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1],ORC,8.506734548911675,8.185904865221767,R+82,0,idiosyncratic,8.185904865221767,1187,664
microbial,K03060,DNA-directed RNA polymerase subunit omega [EC:2.7.7.6],ORC,9.688500988363856,8.183432471723881,R+82,0,idiosyncratic,8.183432471723881,1188,665
microbial,K12546,putative nodulation protein,NAC,12.076634711381383,10.225829350524176,R+1,0,ambiguous,8.18066348041934,1189,521
microbial,K07474,phage terminase small subunit,ORC,12.062274634677872,10.219186151453105,R+82,0,ambiguous,8.175348921162485,1190,666
microbial,K13889,glutathione transport system substrate-binding protein,NAC,12.023118553453362,10.212282521496485,R+1,0,ambiguous,8.169826017197188,1191,522
microbial,K03284,magnesium transporter,ORC,9.56500270886366,8.155784256609678,R+82,0,idiosyncratic,8.155784256609678,1192,667
microbial,K00588,caffeoyl-CoA O-methyltransferase [EC:2.1.1.104],ORC,9.38832919531316,8.155719457837534,R+82,0,idiosyncratic,8.155719457837534,1193,668
microbial,K19159,antitoxin YefM,ORC,7.895414754215812,6.7750408567398654,R+1,0,concordant,8.130049028087837,1194,669
microbial,K00864,glycerol kinase [EC:2.7.1.30],ORC,11.551020983693151,10.153622342333422,R+1,0,ambiguous,8.122897873866739,1195,670
microbial,K02221,YggT family protein,ORC,8.394942471519238,8.121538410547368,R+1,0,idiosyncratic,8.121538410547368,1196,671
microbial,K03671,thioredoxin 1,ORC,9.692275745760337,8.113869225489296,R+82,0,idiosyncratic,8.113869225489296,1197,672
microbial,K00297,methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54],ORC,9.719166104884856,8.113507654659431,R+82,0,idiosyncratic,8.113507654659431,1198,673
microbial,K04488,nitrogen fixation protein NifU and related proteins,ORC,7.62174438399121,6.757533287212017,R+1,0,concordant,8.10903994465442,1199,674
microbial,K01873,valyl-tRNA synthetase [EC:6.1.1.9],ORC,7.64797899261654,6.755805534642463,R+1,0,concordant,8.106966641570956,1200,675
microbial,K07776,"two-component system, OmpR family, response regulator RegX3",NAC,8.869183251614379,8.106125456818088,R+1,0,idiosyncratic,8.106125456818088,1201,523
microbial,K07009,lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13],NAC,7.5433073491225455,6.754025458882715,R+1,0,concordant,8.104830550659258,1202,524
microbial,K03667,ATP-dependent HslUV protease ATP-binding subunit HslU,ORC,9.61666971696326,8.1014665184043,R+82,0,idiosyncratic,8.1014665184043,1203,676
microbial,K23674,terminal-alkyne amino-acid exporter,ORC,9.292401665912504,8.100574039905798,R+82,0,idiosyncratic,8.100574039905798,1204,677
microbial,K02874,large subunit ribosomal protein L14,ORC,9.632658438472477,8.098551114556367,R+82,0,idiosyncratic,8.098551114556367,1205,678
microbial,K05837,rod shape determining protein RodA,ORC,9.06211031095372,8.088856708149361,R+1,0,idiosyncratic,8.088856708149361,1206,679
microbial,K03630,DNA repair protein RadC,ORC,9.684773154280927,8.08646704350536,R+82,0,idiosyncratic,8.08646704350536,1207,680
microbial,K04767,acetoin utilization protein AcuB,ORC,7.451430266656971,6.738600722371043,R+1,0,concordant,8.08632086684525,1208,681
microbial,K09760,DNA recombination protein RmuC,ORC,9.679861301566312,8.082465246853463,R+82,0,idiosyncratic,8.082465246853463,1209,682
microbial,K02446,"fructose-1,6-bisphosphatase II [EC:3.1.3.11]",ORC,8.128681824528483,6.735350291910783,R+1,0,concordant,8.082420350292939,1210,683
microbial,K16029,ansamitocin polyketide synthase A,ORC,10.504876683020719,10.098441873630259,R+82,0,ambiguous,8.078753498904208,1211,684
microbial,K10843,DNA excision repair protein ERCC-3 [EC:3.6.4.12],NAC,10.906882653654401,10.091463354177204,R+45,0,ambiguous,8.073170683341763,1212,525
microbial,K09155,uncharacterized protein,ORC,7.826748958211192,6.724275990151681,R+1,0,concordant,8.069131188182016,1213,685
microbial,K21898,ornithine racemase [EC:5.1.1.12],NAC,11.33583060586227,10.084322487481318,R+1,0,ambiguous,8.067457989985055,1214,526
microbial,K19804,lipopolysaccharide assembly protein B,ORC,8.084791866595726,6.721049428777938,R+1,0,concordant,8.065259314533526,1215,686
microbial,K24122,limonene dehydrogenase [EC:1.17.99.8],NAC,11.063846388322832,10.07979045031613,R+1,0,ambiguous,8.063832360252905,1216,527
microbial,K16301,deferrochelatase/peroxidase EfeB [EC:1.11.1.-],NAC,11.270140469713237,10.076833345019605,R+1,0,ambiguous,8.061466676015684,1217,528
microbial,K07278,translocation and assembly module TamA,ORC,6.84711139796115,6.717147531493506,R+82,0,concordant,8.060577037792207,1218,687
microbial,K12915,phosphinothricin tripeptide acetyl hydrolase,NAC,9.486613147979758,8.059414284052657,R+1,0,idiosyncratic,8.059414284052657,1219,529
microbial,K00831,phosphoserine aminotransferase [EC:2.6.1.52],NAC,10.816847086737669,10.072132448779204,R+1,0,ambiguous,8.057705959023364,1220,530
microbial,K02071,D-methionine transport system ATP-binding protein,NAC,11.896670769167606,10.069433535280123,R+1,0,ambiguous,8.055546828224099,1221,531
microbial,K21017,cocaine esterase [EC:3.1.1.84],ORC,11.922827145390993,10.066603780428752,R+1,0,ambiguous,8.053283024343001,1222,688
microbial,K16787,energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-],ORC,10.961757730423072,10.058532264582519,R+1,0,ambiguous,8.046825811666016,1223,689
microbial,K18979,epoxyqueuosine reductase [EC:1.17.99.6],NAC,11.238199345023165,10.05384339349544,R+1,0,ambiguous,8.043074714796353,1224,532
microbial,K09460,anthranilate-CoA ligase [EC:6.2.1.32],NAC,11.535831137117029,10.05368864658902,R+1,0,ambiguous,8.042950917271217,1225,533
microbial,K03602,exodeoxyribonuclease VII small subunit [EC:3.1.11.6],NAC,11.837633620963562,10.050201111670958,R+1,0,ambiguous,8.040160889336766,1226,534
microbial,K00033,6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343],NAC,11.39736593362951,10.048996514695009,R+1,0,ambiguous,8.039197211756008,1227,535
microbial,K03070,preprotein translocase subunit SecA [EC:7.4.2.8],ORC,9.173448624656533,8.038414191889329,R+82,0,idiosyncratic,8.038414191889329,1228,690
microbial,K09798,uncharacterized protein,ORC,11.679008318654521,10.042118365451897,R+1,0,ambiguous,8.033694692361518,1229,691
microbial,K21480,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",NAC,10.399577986734197,10.04072882496849,R+1,0,ambiguous,8.032583059974792,1230,536
microbial,K01265,methionyl aminopeptidase [EC:3.4.11.18],ORC,8.932729954629378,8.030328243812429,R+82,0,idiosyncratic,8.030328243812429,1231,692
microbial,K07047,N-substituted formamide deformylase [EC:3.5.1.91],ORC,11.916094693417454,10.032798471531274,R+82,0,ambiguous,8.02623877722502,1232,693
microbial,Not annotated,Not annotated,NAC,7.620468056040399,6.680434301196088,R+1,0,concordant,8.016521161435305,1233,537
microbial,K03977,GTPase,NAC,11.847570266160227,10.009627090324297,R+1,0,ambiguous,8.007701672259438,1234,538
microbial,K01271,Xaa-Pro dipeptidase [EC:3.4.13.9],NAC,11.404057941374514,10.006491012040428,R+1,0,ambiguous,8.005192809632343,1235,539
microbial,K00537,arsenate reductase (glutaredoxin) [EC:1.20.4.1],ORC,9.120367150976262,7.9993919988284565,R+82,0,idiosyncratic,7.9993919988284565,1236,694
microbial,K03584,DNA repair protein RecO (recombination protein O),NAC,11.050185579674773,9.998050900989723,R+1,0,ambiguous,7.998440720791779,1237,540
microbial,K00215,4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8],ORC,9.392657268407726,7.998435224714265,R+82,0,idiosyncratic,7.998435224714265,1238,695
microbial,K01923,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],NAC,11.876392584213784,9.992344497144751,R+1,0,ambiguous,7.993875597715801,1239,541
microbial,K06207,GTP-binding protein,NAC,11.641615700636144,9.98759805641957,R+1,0,ambiguous,7.990078445135656,1240,542
microbial,K14742,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,NAC,11.824422490290608,9.98240391308483,R+1,0,ambiguous,7.985923130467865,1241,543
microbial,K16788,niacin transporter,ORC,9.443202385503307,7.984138590195069,R+82,0,idiosyncratic,7.984138590195069,1242,696
microbial,K04074,cell division initiation protein,ORC,7.418704150110873,6.649686416656728,R+1,0,concordant,7.979623699988073,1243,697
microbial,K03589,cell division protein FtsQ,NAC,7.4949242958798274,6.648714999814015,R+1,0,concordant,7.9784579997768175,1244,544
microbial,K02888,large subunit ribosomal protein L21,NAC,11.85379640999019,9.970261793649348,R+45,0,ambiguous,7.976209434919479,1245,545
microbial,K08224,"MFS transporter, YNFM family, putative membrane transport protein",NAC,11.509199431779223,9.966072285651762,R+1,0,ambiguous,7.97285782852141,1246,546
